FieldSite,Location,Date,Year,GroupSize,Context,ContextType,CallerName,SndFile_orig,Tape,Track,ElapsedTime,S.M.SoundFile,MultipleCallConfiguration,SndFile,ContextTypeNew,Fam,tape_track,sequence_group,context_group,SndFile_mod
Amboseli,Ol Tukai Orok,4/5/99,1999,21,Movement Space & Leadership,let's go,Enid,B1802952,18,4,2940,Multiple,MultipleOverlappingCalls,B1802952.wav,Lets go,EB,1999-04-05_18_4,58,58_Lets go,010_B1802952.wav
Amboseli,Ol Tukai Orok,4/5/99,1999,21,Movement Space & Leadership,let's go,Enid,B1802952,18,4,2952,Multiple,MultipleOverlappingCalls,B1802952.wav,Lets go,EB,1999-04-05_18_4,58,58_Lets go,010_B1802952.wav
Amboseli,Ol Tukai Orok,4/5/99,1999,21,Movement Space & Leadership,let's go,Enid,B1802952,18,4,2952,Multiple,MultipleOverlappingCalls,B1802952.wav,Lets go,EB,1999-04-05_18_4,58,58_Lets go,010_B1802952.wav
Amboseli,Ol Tukai Orok,4/5/99,1999,21,Movement Space & Leadership,let's go,Enid,B1803011,18,4,3011,Single,NA,B1803011.wav,Lets go,EB,1999-04-05_18_4,58,58_Lets go,011_B1803011.wav
Amboseli,Ol Tukai Orok,4/5/99,1999,21,Movement Space & Leadership,let's go,Enid,B1803105,18,5,3105,Single,NA,B1803105.wav,Lets go,EB,1999-04-05_18_5,59,59_Lets go,001_B1803105.wav
Amboseli,Ol Tukai Orok,4/5/99,1999,21,Movement Space & Leadership,let's go,Enid,B1803400,18,5,3400,Single,NA,B1803400.wav,Lets go,EB,1999-04-05_18_5,59,59_Lets go,002_B1803400.wav
Amboseli,Ol Tukai Orok,4/5/99,1999,21,Movement Space & Leadership,let's go,Enid,B1803416,18,5,3416,Single,NA,B1803416.wav,Lets go,EB,1999-04-05_18_5,59,59_Lets go,003_B1803416.wav
Amboseli,Ol Tukai Orok,4/5/99,1999,21,Movement Space & Leadership,contact answer,Enid,B1810200,18,11,10155,Multiple,MultipleOverlappingCalls,B1810200.wav,Contact,EB,1999-04-05_18_11,61,61_Contact,001_B1810200.wav
Amboseli,Serena Plains,4/7/99,1999,25,Affiliative,little greeting,Enid,B1904959,19,6,4958,Multiple,MultipleOverlappingCalls,B1904959.wav,Little greeting,EB,1999-04-07_19_6,62,62_Little greeting,001_B1904959.wav
Amboseli,Serena Plains,4/7/99,1999,25,Affiliative,little greeting,Ella,B1904959,19,6,4959,Multiple,MultipleOverlappingCalls,B1904959.wav,Little greeting,EB,1999-04-07_19_6,62,62_Little greeting,001_B1904959.wav
Amboseli,Serena Plains,4/7/99,1999,25,Affiliative,little greeting,Eliot,B1905310,19,8,5310,Multiple,MultipleOverlappingCalls,B1905310.wav,Little greeting,EB,1999-04-07_19_8,63,63_Little greeting,001_B1905310.wav
Amboseli,Serena Plains,4/7/99,1999,25,Affiliative,little greeting,Eliot,B1905449,19,8,5448,Single,NA,B1905449.wav,Little greeting,EB,1999-04-07_19_8,63,63_Little greeting,002_B1905449.wav
Amboseli,Enkongo Narok,4/7/99,1999,21,Calf Reassurance & Protection,coo,Ella,B1914450,19,17,14450,Multiple,MultipleOverlappingCalls,B1914450.wav,Coo,EB,1999-04-07_19_17,67,67_Coo,001_B1914450.wav
Amboseli,Enkongo Narok,4/7/99,1999,21,Calf Reassurance & Protection,coo,Elettra,B1914510,19,17,14510,Single,NA,B1914510.wav,Coo,EB,1999-04-07_19_17,67,67_Coo,002_B1914510.wav
Amboseli,Enkongo Narok,4/7/99,1999,21,Affiliative,greeting,Elspeth,B1915347,19,18,15339,Multiple,MultipleOverlappingCalls,B1915347.wav,Greeting,EB,1999-04-07_19_18,68,68_Greeting,001_B1915347.wav
Amboseli,Enkongo Narok,4/7/99,1999,21,Affiliative,greeting,Eudora,B1915347,19,18,15341,Multiple,MultipleOverlappingCalls,B1915347.wav,Greeting,EB,1999-04-07_19_18,68,68_Greeting,001_B1915347.wav
Amboseli,Enkongo Narok,4/7/99,1999,21,Affiliative,greeting,Elspeth,B1915347,19,18,15344,Multiple,MultipleOverlappingCalls,B1915347.wav,Greeting,EB,1999-04-07_19_18,68,68_Greeting,001_B1915347.wav
Amboseli,Enkongo Narok,4/7/99,1999,21,Movement Space & Leadership,cadenced,Echo,B2000851,20,3,851,Multiple,MultipleOverlappingCalls,B2000851_B2000943_part1.wav,Cadenced,EB,1999-04-07_20_3,70,70_Cadenced,001_B2000851_B2000943_part1.wav
Amboseli,Enkongo Narok,4/7/99,1999,21,Movement Space & Leadership,cadenced,Echo,B2001032,20,3,1032,Single,NA,B2001032.wav,Cadenced,EB,1999-04-07_20_3,70,70_Cadenced,002_B2001032.wav
Amboseli,Enkongo Narok,4/7/99,1999,21,Movement Space & Leadership,cadenced,Eliot,B2001047,20,3,1047,Single,NA,B2001047.wav,Cadenced,EB,1999-04-07_20_3,70,70_Cadenced,003_B2001047.wav
Amboseli,Enkongo Narok,4/7/99,1999,21,Movement Space & Leadership,cadenced,Echo,B2001100,20,3,1100,Single,NA,B2001100.wav,Cadenced,EB,1999-04-07_20_3,70,70_Cadenced,004_B2001100.wav
Amboseli,Ol Tukai Orok Plains,4/7/99,1999,21,Movement Space & Leadership,cadenced,Echo &  Enid &  Eudora,B2002124,20,5,2124,Multiple,TwoOverlappingCalls,B2002124.wav,Cadenced,EB,1999-04-07_20_5,71,71_Cadenced,001_B2002124.wav
Amboseli,Ol Tukai Orok Plains,4/7/99,1999,21,Movement Space & Leadership,cadenced,Echo,B2002134,20,5,2134,Single,NA,B2002134.wav,Cadenced,EB,1999-04-07_20_5,71,71_Cadenced,002_B2002134.wav
Amboseli,Ol Tukai Orok Plains,4/7/99,1999,21,Movement Space & Leadership,cadenced,Echo,B2002222,20,5,2222,Multiple,TwoOverlappingCalls,B2002222.wav,Cadenced,EB,1999-04-07_20_5,71,71_Cadenced,003_B2002222.wav
Amboseli,Ol Tukai Orok Plains,4/7/99,1999,21,Movement Space & Leadership,cadenced,Echo,B2002235,20,5,2235,Multiple,MultipleOverlappingCalls,B2002235.wav,Cadenced,EB,1999-04-07_20_5,71,71_Cadenced,004_B2002235.wav
Amboseli,Ol Tukai Orok Plains,4/7/99,1999,21,Movement Space & Leadership,cadenced,Enid,B2002235,20,5,2235,Multiple,MultipleOverlappingCalls,B2002235.wav,Cadenced,EB,1999-04-07_20_5,71,71_Cadenced,004_B2002235.wav
Amboseli,Ol Tukai Orok Plains,4/7/99,1999,21,Movement Space & Leadership,cadenced,Eudora,B2002316,20,5,2316,Single,NA,B2002316.wav,Cadenced,EB,1999-04-07_20_5,71,71_Cadenced,005_B2002316.wav
Amboseli,Ol Tukai Orok Plains,4/7/99,1999,21,Movement Space & Leadership,cadenced,Echo,B2002331,20,5,2331,Single,NA,B2002331.wav,Cadenced,EB,1999-04-07_20_5,71,71_Cadenced,006_B2002331.wav
Amboseli,Ol Tukai Orok Plains,4/7/99,1999,21,Movement Space & Leadership,cadenced,Echo,B2002331,20,5,2335,Single,NA,B2002331.wav,Cadenced,EB,1999-04-07_20_5,71,71_Cadenced,006_B2002331.wav
Amboseli,Ol Tukai Orok Plains,4/7/99,1999,21,Movement Space & Leadership,cadenced,Echo,B2004735,20,8,4716,Multiple,MultipleOverlappingCalls,B2004735_part1.wav,Cadenced,EB,1999-04-07_20_8,72,72_Cadenced,001_B2004735_part1.wav
Amboseli,Ol Tukai Orok Plains,4/7/99,1999,21,Movement Space & Leadership,cadenced,Enid,B2004735,20,8,4726,Multiple,MultipleOverlappingCalls,B2004735_part2.wav,Cadenced,EB,1999-04-07_20_8,72,72_Cadenced,002_B2004735_part2.wav
Amboseli,Ol Tukai Orok Plains,4/7/99,1999,21,Movement Space & Leadership,cadenced,Ella,B2004747,20,8,4738,Multiple,MultipleOverlappingCalls,B2004747.wav,Cadenced,EB,1999-04-07_20_8,72,72_Cadenced,003_B2004747.wav
Amboseli,Ol Tukai Orok Plains,4/7/99,1999,21,Movement Space & Leadership,cadenced,Echo,B2004816,20,8,4816,Single,NA,B2004816.wav,Cadenced,EB,1999-04-07_20_8,72,72_Cadenced,004_B2004816.wav
Amboseli,Ol Tukai Orok Plains,4/7/99,1999,21,Movement Space & Leadership,cadenced,Echo,B2004838,20,8,4838,Multiple,TwoOverlappingCalls,B2004838.wav,Cadenced,EB,1999-04-07_20_8,72,72_Cadenced,005_B2004838.wav
Amboseli,Ol Tukai Orok Plains,4/7/99,1999,21,Movement Space & Leadership,cadenced,Echo,B2004912,20,8,4912,Single,NA,B2004912.wav,Cadenced,EB,1999-04-07_20_8,72,72_Cadenced,006_B2004912.wav
Amboseli,Ol Tukai Orok Plains,4/7/99,1999,21,Movement Space & Leadership,cadenced,Enid,B2005034,20,8,5034,Single,NA,B2005034.wav,Cadenced,EB,1999-04-07_20_8,72,72_Cadenced,007_B2005034.wav
Amboseli,Ol Tukai Orok Plains,4/7/99,1999,21,Movement Space & Leadership,cadenced,Echo,B2005113,20,8,5113,Single,NA,B2005113.wav,Cadenced,EB,1999-04-07_20_8,72,72_Cadenced,008_B2005113.wav
Amboseli,Ol Tukai Orok Plains,4/7/99,1999,21,Movement Space & Leadership,cadenced,Erin,B2005415,20,8,5415,Multiple,TwoOverlappingCalls,B2005415.wav,Cadenced,EB,1999-04-07_20_8,72,72_Cadenced,009_B2005415.wav
Amboseli,Ol Tukai Orok Plains,4/7/99,1999,21,Movement Space & Leadership,cadenced,Echo,B2005415,20,8,5416,Multiple,TwoOverlappingCalls,B2005415.wav,Cadenced,EB,1999-04-07_20_8,72,72_Cadenced,009_B2005415.wav
Amboseli,Serena Plains,4/8/99,1999,40,Affiliative,little greeting,Ella,B2011337,20,10,11337,Single,NA,B2011337.wav,Little greeting,EB,1999-04-08_20_10,73,73_Little greeting,001_B2011337.wav
Amboseli,Serena Plains,4/8/99,1999,40,Affiliative,little greeting,Emma,B2011339,20,10,11339,Multiple,MultipleOverlappingCalls,B2011339.wav,Little greeting,EB,1999-04-08_20_10,73,73_Little greeting,002_B2011339.wav
Amboseli,Serena Plains,4/8/99,1999,40,Calf Reassurance & Protection,coo,Ella,B2014540,20,14,14540,Single,NA,B2014540.wav,Coo,EB,1999-04-08_20_14,75,75_Coo,001_B2014540.wav
Amboseli,Serena Plains,4/8/99,1999,40,Calf Reassurance & Protection,coo,Ella,B2014619,20,14,14619,Multiple,TwoOverlappingCalls,B2014619.wav,Coo,EB,1999-04-08_20_14,75,75_Coo,002_B2014619.wav
Amboseli,Serena Plains,4/8/99,1999,40,Calf Reassurance & Protection,coo,Eleanor,B2014619,20,14,14619,Multiple,TwoOverlappingCalls,B2014619.wav,Coo,EB,1999-04-08_20_14,75,75_Coo,002_B2014619.wav
Amboseli,Serena Plains,4/8/99,1999,40,Calf Reassurance & Protection,coo,Ella,B2015014,20,14,15014,Single,NA,B2015014.wav,Coo,EB,1999-04-08_20_14,75,75_Coo,003_B2015014.wav
Amboseli,Ol Tukai Orok,5/30/99,1999,22,Calf Reassurance & Protection,coo,Ella,B2100557,21,0,557,Single,NA,B2100557.wav,Coo,EB,1999-05-30_21_0,76,76_Coo,001_B2100557.wav
Amboseli,Ol Tukai Orok,5/30/99,1999,22,Calf Reassurance & Protection,coo,Ella,B2100609,21,0,609,Single,NA,B2100609.wav,Coo,EB,1999-05-30_21_0,76,76_Coo,002_B2100609.wav
Amboseli,Ol Tukai Orok,5/30/99,1999,22,Calf Reassurance & Protection,coo,Ella,B2100609,21,0,609,Single,NA,B2100609.wav,Coo,EB,1999-05-30_21_0,76,76_Coo,002_B2100609.wav
Amboseli,Ol Tukai Orok,5/30/99,1999,22,Calf Reassurance & Protection,coo,Ella,B2100626,21,0,626,Single,NA,B2100626.wav,Coo,EB,1999-05-30_21_0,76,76_Coo,003_B2100626.wav
Amboseli,Ol Tukai Orok,5/30/99,1999,22,Calf Reassurance & Protection,coo,Ella,B2100655,21,0,655,Multiple,TwoOverlappingCalls,B2100655.wav,Coo,EB,1999-05-30_21_0,76,76_Coo,004_B2100655.wav
Amboseli,Ol Tukai Orok,5/30/99,1999,22,Calf Reassurance & Protection,coo,Elettra,B2100655,21,0,655,Multiple,TwoOverlappingCalls,B2100655.wav,Coo,EB,1999-05-30_21_0,76,76_Coo,004_B2100655.wav
Amboseli,Ol Tukai Orok,5/30/99,1999,22,Calf Reassurance & Protection,coo,Ella,B2100724,21,0,724,Single,NA,B2100724.wav,Coo,EB,1999-05-30_21_0,76,76_Coo,005_B2100724.wav
Amboseli,Ol Tukai Orok,5/30/99,1999,22,Calf Reassurance & Protection,coo,Ella,B2102306,21,4,2306,Single,NA,B2102306.wav,Coo,EB,1999-05-30_21_4,77,77_Coo,001_B2102306.wav
Amboseli,Ol Tukai Orok,5/30/99,1999,22,Calf Reassurance & Protection,coo,Elettra,B2102315,21,4,2311,Multiple,TwoOverlappingCalls,B2102315.wav,Coo,EB,1999-05-30_21_4,77,77_Coo,002_B2102315.wav
Amboseli,Ol Tukai Orok,5/30/99,1999,22,Calf Reassurance & Protection,coo,Ella,B2102315,21,4,2315,Multiple,TwoOverlappingCalls,B2102315.wav,Coo,EB,1999-05-30_21_4,77,77_Coo,002_B2102315.wav
Amboseli,Ol Tukai Orok,5/30/99,1999,22,Calf Reassurance & Protection,coo,Ella,B2102411,21,4,2411,Multiple,TwoOverlappingCalls,B2102411.wav,Coo,EB,1999-05-30_21_4,77,77_Coo,003_B2102411.wav
Amboseli,Ol Tukai Orok,5/30/99,1999,22,Calf Reassurance & Protection,coo,Ella,B2102414,21,4,2414,Single,NA,B2102414.wav,Coo,EB,1999-05-30_21_4,77,77_Coo,004_B2102414.wav
Amboseli,Ol Tukai Orok,5/30/99,1999,22,Calf Reassurance & Protection,coo,Ella,B2102429,21,4,2429,Single,NA,B2102429.wav,Coo,EB,1999-05-30_21_4,77,77_Coo,005_B2102429.wav
Amboseli,Ol Tukai Orok,5/30/99,1999,22,Movement Space & Leadership,let's go,Enid,B2200024,22,1,24,Single,NA,B2200024.wav,Lets go,EB,1999-05-30_22_1,78,78_Lets go,001_B2200024.wav
Amboseli,Ol Tukai Orok,5/30/99,1999,22,Movement Space & Leadership,let's go,Enid,B2200057,22,1,57,Single,NA,B2200057.wav,Lets go,EB,1999-05-30_22_1,78,78_Lets go,002_B2200057.wav
Amboseli,Ol Tukai Orok,5/30/99,1999,22,Movement Space & Leadership,let's go,Enid,B2200120,22,1,120,Single,NA,B2200120.wav,Lets go,EB,1999-05-30_22_1,78,78_Lets go,003_B2200120.wav
Amboseli,Ol Tukai Orok,5/30/99,1999,22,Movement Space & Leadership,let's go,Enid,B2200152,22,1,152,Single,NA,B2200152.wav,Lets go,EB,1999-05-30_22_1,78,78_Lets go,004_B2200152.wav
Amboseli,Ol Tukai Orok,5/30/99,1999,22,Movement Space & Leadership,let's go,Enid,B2200228,22,1,228,Single,NA,B2200228.wav,Lets go,EB,1999-05-30_22_1,78,78_Lets go,005_B2200228.wav
Amboseli,Ol Tukai Orok,5/30/99,1999,22,Movement Space & Leadership,let's go,Enid,B2200351,22,1,351,Single,NA,B2200351.wav,Lets go,EB,1999-05-30_22_1,78,78_Lets go,006_B2200351.wav
Amboseli,Ol Tukai Orok,5/31/99,1999,22,Affiliative,greeting,Erin,B2303440,23,4,3440,Multiple,TwoOverlappingCalls,B2303440_B2303514_part1.wav,Greeting,EB,1999-05-31_23_4,83,83_Greeting,001_B2303440_B2303514_part1.wav
Amboseli,Ol Tukai Orok,5/31/99,1999,22,Affiliative,greeting,Erin,B2303459,23,4,3459,Multiple,TwoOverlappingCalls,B2303459_B2303514_part2.wav,Greeting,EB,1999-05-31_23_4,83,83_Greeting,002_B2303459_B2303514_part2.wav
Amboseli,Ol Tukai Orok,5/31/99,1999,22,Affiliative,greeting,Enid,B2303513,23,4,3513,Single,NA,B2303513_B2303514_part3.wav,Greeting,EB,1999-05-31_23_4,83,83_Greeting,003_B2303513_B2303514_part3.wav
Amboseli,Ol Tukai Orok,5/31/99,1999,22,Movement Space & Leadership,contact,Ella,B2313401,23,11,13401,Multiple,TwoOverlappingCalls,B2313401.wav,Contact,EB,1999-05-31_23_11,84,84_Contact,001_B2313401.wav
Amboseli,Ol Tukai Orok,5/31/99,1999,22,Movement Space & Leadership,contact,Esau,B2313401,23,11,13404,Multiple,TwoOverlappingCalls,B2313401.wav,Contact,EB,1999-05-31_23_11,84,84_Contact,001_B2313401.wav
Amboseli,Ol Tukai Orok,5/31/99,1999,22,Movement Space & Leadership,contact,Ella,B2313626,23,11,13626,Multiple,TwoOverlappingCalls,B2313626.wav,Contact,EB,1999-05-31_23_11,84,84_Contact,002_B2313626.wav
Amboseli,Ol Tukai Orok,5/31/99,1999,22,Movement Space & Leadership,contact call,Ella,B2313844,23,11,13844,Single,NA,B2313844.wav,Contact,EB,1999-05-31_23_11,84,84_Contact,003_B2313844.wav
Amboseli,Ol Tukai Orok,5/31/99,1999,22,Movement Space & Leadership,contact,Unknown,B2314124,23,11,14124,Multiple,TwoOverlappingCalls,B2314124.wav,Contact,EB,1999-05-31_23_11,84,84_Contact,004_B2314124.wav
Amboseli,Ol Tukai Orok,5/31/99,1999,22,Movement Space & Leadership,contact,Ella,B2314124,23,11,14124,Multiple,TwoOverlappingCalls,B2314124.wav,Contact,EB,1999-05-31_23_11,84,84_Contact,004_B2314124.wav
Amboseli,OTO,6/1/99,1999,22,Calf Reassurance & Protection,coo,Eleanor,B2402538,24,NA,2538,Multiple,TwoOverlappingCalls,B2402538.wav,Coo,EB,1999-06-01_24_NA,85,85_Coo,001_B2402538.wav
Amboseli,OTO,6/1/99,1999,22,Calf Reassurance & Protection,coo,Ella,B2402823,24,NA,2823,Multiple,TwoOverlappingCalls,B2402823.wav,Coo,EB,1999-06-01_24_NA,85,85_Coo,002_B2402823.wav
Amboseli,OTO,6/1/99,1999,22,Calf Reassurance & Protection,coo,Ella,B2403944,24,NA,3944,Multiple,TwoOverlappingCalls,B2403944.wav,Coo,EB,1999-06-01_24_NA,85,85_Coo,003_B2403944.wav
Amboseli,OTO,6/1/99,1999,22,Calf Reassurance & Protection,coo,Ella,B2404003,24,NA,4003,Multiple,MultipleOverlappingCalls,B2404003.wav,Coo,EB,1999-06-01_24_NA,85,85_Coo,004_B2404003.wav
Amboseli,OTO,6/1/99,1999,22,Calf Reassurance & Protection,coo,Eleanor,B2405852,24,NA,5852,Single,NA,B2405852.wav,Coo,EB,1999-06-01_24_NA,85,85_Coo,005_B2405852.wav
Amboseli,OTO,6/1/99,1999,22,Calf Reassurance & Protection,coo,Eleanor,B2405852,24,NA,5852,Single,NA,B2405852.wav,Coo,EB,1999-06-01_24_NA,85,85_Coo,005_B2405852.wav
Amboseli,OTO,6/1/99,1999,22,Movement Space & Leadership,let's go,Ella,B2402901,24,NA,2901,Multiple,TwoOverlappingCalls,B2402901.wav,Lets go,EB,1999-06-01_24_NA,85,85_Lets go,001_B2402901.wav
Amboseli,OTO,6/1/99,1999,22,Movement Space & Leadership,let's go,Eleanor,B2402901,24,NA,2901,Multiple,TwoOverlappingCalls,B2402901.wav,Lets go,EB,1999-06-01_24_NA,85,85_Lets go,001_B2402901.wav
Amboseli,OTO,6/1/99,1999,22,Movement Space & Leadership,let's go,Eleanor,B2402911,24,NA,2911,Single,NA,B2402911.wav,Lets go,EB,1999-06-01_24_NA,85,85_Lets go,002_B2402911.wav
Amboseli,OTO,8/19/99,1999,22,Affiliative,little greeting,Eleanor,B2502516,25,NA,2516,Multiple,MultipleOverlappingCalls,B2502516.wav,Little greeting,EB,1999-08-19_25_NA,86,86_Little greeting,001_B2502516.wav
Amboseli,OTO,8/19/99,1999,22,Affiliative,little greeting,Echo & Enid,B2510007,25,NA,10007,Multiple,TwoOverlappingCalls,B2510007.wav,Little greeting,EB,1999-08-19_25_NA,86,86_Little greeting,002_B2510007.wav
Amboseli,OTO,8/21/99,1999,8,Movement Space & Leadership,contact,Echo,B2603328,26,NA,3328,Single,NA,B2603328.wav,Contact,EB,1999-08-21_26_NA,87,87_Contact,001_B2603328.wav
Amboseli,OTO,8/21/99,1999,8,Movement Space & Leadership,contact,Erin,B2605939,26,NA,5939,Multiple,TwoOverlappingCalls,B2605939.wav,Contact,EB,1999-08-21_26_NA,87,87_Contact,002_B2605939.wav
Amboseli,OTO,8/21/99,1999,8,Movement Space & Leadership,contact,Echo,B2605939,26,NA,5939,Multiple,TwoOverlappingCalls,B2605939.wav,Contact,EB,1999-08-21_26_NA,87,87_Contact,002_B2605939.wav
Amboseli,OTO,8/21/99,1999,8,Movement Space & Leadership,contact,Echo,B2610420,26,NA,10420,Multiple,TwoOverlappingCalls,B2610420.wav,Contact,EB,1999-08-21_26_NA,87,87_Contact,003_B2610420.wav
Amboseli,OTO,8/21/99,1999,8,Movement Space & Leadership,contact,Unknown,B2610420,26,NA,10420,Multiple,TwoOverlappingCalls,B2610420.wav,Contact,EB,1999-08-21_26_NA,87,87_Contact,003_B2610420.wav
Amboseli,OTO,8/21/99,1999,8,Movement Space & Leadership,contact,Unknown,B2610434,26,NA,10434,Single,NA,B2610434.wav,Contact,EB,1999-08-21_26_NA,87,87_Contact,004_B2610434.wav
Amboseli,OTO,8/21/99,1999,22,Movement Space & Leadership,contact,Echo,B2611643,26,NA,11643,Single,NA,B2611643.wav,Contact,EB,1999-08-21_26_NA,87,87_Contact,005_B2611643.wav
Amboseli,Ol Tukai Orok,8/22/99,1999,22,Affiliative,little greeting,Eudora,B2710655,27,4,10655,Multiple,MultipleOverlappingCalls,B2710655.wav,Little greeting,EB,1999-08-22_27_4,88,88_Little greeting,001_B2710655.wav
Amboseli,Ol Tukai Orok,8/22/99,1999,22,Movement Space & Leadership,contact,Enid,B2711434,27,6,11431,Single,NA,B2711434.wav,Contact,EB,1999-08-22_27_6,89,89_Contact,001_B2711434.wav
Amboseli,Ol Tukai Orok,8/22/99,1999,22,Movement Space & Leadership,contact,Enid,B2711452,27,6,11452,Single,NA,B2711452_part2.wav,Contact,EB,1999-08-22_27_6,89,89_Contact,002_B2711452_part2.wav
Amboseli,Ol Tukai Orok,8/22/99,1999,22,Movement Space & Leadership,contact,Enid,B2711505,27,6,11502,Multiple,TwoOverlappingCalls,B2711505.wav,Contact,EB,1999-08-22_27_6,89,89_Contact,003_B2711505.wav
Amboseli,Ol Tukai Orok,8/22/99,1999,40,Movement Space & Leadership,contact,Echo,B2810456,28,6,10440,Multiple,MultipleOverlappingCalls,B2810456_B2810629_part1.wav,Contact,EB,1999-08-22_28_6,91,91_Contact,001_B2810456_B2810629_part1.wav
Amboseli,Ol Tukai Orok,8/22/99,1999,40,Movement Space & Leadership,contact,Enid,B2810456,28,6,10443,Multiple,MultipleOverlappingCalls,B2810456_B2810629_part1.wav,Contact,EB,1999-08-22_28_6,91,91_Contact,001_B2810456_B2810629_part1.wav
Amboseli,Ol Tukai Orok,8/22/99,1999,40,Movement Space & Leadership,contact,Ella,B2810456,28,6,10445,Multiple,MultipleOverlappingCalls,B2810456_B2810629_part1.wav,Contact,EB,1999-08-22_28_6,91,91_Contact,001_B2810456_B2810629_part1.wav
Amboseli,Ol Tukai Orok,8/22/99,1999,40,Movement Space & Leadership,contact,Echo,B2810505,28,6,10505,Single,NA,B2810505_B2810629_part2.wav,Contact,EB,1999-08-22_28_6,91,91_Contact,002_B2810505_B2810629_part2.wav
Amboseli,Ol Tukai Orok,8/22/99,1999,40,Movement Space & Leadership,contact,Echo,B2810515,28,6,10515,Single,NA,B2810515_B2810629_part3.wav,Contact,EB,1999-08-22_28_6,91,91_Contact,003_B2810515_B2810629_part3.wav
Amboseli,Ol Tukai Orok,8/22/99,1999,40,Movement Space & Leadership,contact,Enid,B2810526,28,6,10526,Single,NA,B2810526_B2810629_part4.wav,Contact,EB,1999-08-22_28_6,91,91_Contact,004_B2810526_B2810629_part4.wav
Amboseli,Ol Tukai Orok,8/22/99,1999,40,Movement Space & Leadership,contact,Echo,B2810538,28,6,10538,Single,NA,B2810538_B2810629_part5.wav,Contact,EB,1999-08-22_28_6,91,91_Contact,005_B2810538_B2810629_part5.wav
Amboseli,Ol Tukai Orok,8/22/99,1999,40,Movement Space & Leadership,contact,Eudora,B2810550,28,6,10550,Single,NA,B2810550_B2810629_part6.wav,Contact,EB,1999-08-22_28_6,91,91_Contact,006_B2810550_B2810629_part6.wav
Amboseli,Ol Tukai Orok,8/22/99,1999,40,Movement Space & Leadership,contact,Enid,B2810602,28,6,10602,Single,NA,B2810602_B2810629_part7.wav,Contact,EB,1999-08-22_28_6,91,91_Contact,007_B2810602_B2810629_part7.wav
Amboseli,Ol Tukai Orok,8/22/99,1999,40,Movement Space & Leadership,contact,Ella,B2810820,28,7,10819,Multiple,MultipleOverlappingCalls,B2810820.wav,Contact,EB,1999-08-22_28_7,92,92_Contact,001_B2810820.wav
Amboseli,Ol Tukai Orok,8/22/99,1999,40,Movement Space & Leadership,contact,Echo,B2810820,28,7,10820,Multiple,MultipleOverlappingCalls,B2810820.wav,Contact,EB,1999-08-22_28_7,92,92_Contact,001_B2810820.wav
Amboseli,Ol Tukai Orok,8/22/99,1999,40,Movement Space & Leadership,contact,Ella,B2810820,28,7,10824,Multiple,MultipleOverlappingCalls,B2810820.wav,Contact,EB,1999-08-22_28_7,92,92_Contact,001_B2810820.wav
Amboseli,Ol Tukai Orok,8/22/99,1999,40,Movement Space & Leadership,contact,Echo,B2810940,28,7,10940,Single,MultipleOverlappingCalls,B2810940.wav,Contact,EB,1999-08-22_28_7,92,92_Contact,002_B2810940.wav
Amboseli,Ol Tukai Orok,8/22/99,1999,40,Movement Space & Leadership,contact,Ella,B2811139,28,7,11138,Multiple,TwoOverlappingCalls,B2811139.wav,Contact,EB,1999-08-22_28_7,92,92_Contact,003_B2811139.wav
Amboseli,Ol Tukai Orok,8/22/99,1999,40,Movement Space & Leadership,contact,Echo,B2811139,28,7,11139,Multiple,TwoOverlappingCalls,B2811139.wav,Contact,EB,1999-08-22_28_7,92,92_Contact,003_B2811139.wav
Amboseli,Ol Tukai Orok,8/22/99,1999,40,Movement Space & Leadership,contact,Echo,B2811409,28,7,11409,Multiple,MultipleOverlappingCalls,B2811409.wav,Contact,EB,1999-08-22_28_7,92,92_Contact,004_B2811409.wav
Amboseli,Ol Tukai Orok,8/22/99,1999,40,Movement Space & Leadership,contact,Echo,B2811409,28,7,11409,Multiple,MultipleOverlappingCalls,B2811409.wav,Contact,EB,1999-08-22_28_7,92,92_Contact,004_B2811409.wav
Amboseli,Ol Tukai Orok,8/22/99,1999,40,Movement Space & Leadership,contact,Echo,B2811543,28,7,11543,Multiple,MultipleOverlappingCalls,B2811543.wav,Contact,EB,1999-08-22_28_7,92,92_Contact,005_B2811543.wav
Amboseli,Ol Tukai Orok,8/22/99,1999,40,Movement Space & Leadership,contact,Unknown EB,B2811543,28,7,11543,Multiple,MultipleOverlappingCalls,B2811543.wav,Contact,EB,1999-08-22_28_7,92,92_Contact,005_B2811543.wav
Amboseli,Ol Tukai Orok,8/22/99,1999,40,Movement Space & Leadership,contact,Unknown,B2811556,28,7,11556,Single,NA,B2811556.wav,Contact,EB,1999-08-22_28_7,92,92_Contact,006_B2811556.wav
Amboseli,Ol Tukai Orok,8/22/99,1999,40,Affiliative,greeting,Unknown EB,B2811640,28,7,11640,Multiple,MultipleOverlappingCalls,B2811640.wav,Greeting,EB,1999-08-22_28_7,92,92_Greeting,001_B2811640.wav
Amboseli,Ol Tukai Orok,8/22/99,1999,40,Affiliative,greeting,Ella & Eudora,B2811707,28,7,11707,Multiple,SingleAndOverlappingCalls,B2811707.wav,Greeting,EB,1999-08-22_28_7,92,92_Greeting,002_B2811707.wav
